,currentTF,targetGene,info,sources,numSources,region,TFEntrezId,targetGeneEntrezId,CombinedEntrezName,chromosome,start,end,regulatoryRegion,new_start,new_end,tfAndChrom,targetGeneModule,entrezID,bodyRegion,disease,targetGeneSimplePositivePhenotypes,targetGeneMoreInfoPosPhenotypes,numOfPositivePhenotypesVec,powerUsed,targetGeneModuleSimplePosPhenotypes,moreInfoOnModulePosPhenotypes
324,SP2,ATG16L1,GENIE3 (Rank: 10617; Weight: 0.005) || TReNA Ensemble Solver: (pearsonCoeff: -0.104; rfScore: 0.087; betaRidge: -0.054; spearmanCoeff: -0.101; xgboost: 0.052),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6668,55054,6668 || 55054,chr2,234053920,234055165,enhancer,234043920.0,234065165.0,chr2_6668,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
325,SP2,ATG16L1,GENIE3 (Rank: 10617; Weight: 0.005) || TReNA Ensemble Solver: (pearsonCoeff: -0.104; rfScore: 0.087; betaRidge: -0.054; spearmanCoeff: -0.101; xgboost: 0.052),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6668,55054,6668 || 55054,chr2,234135334,234137018,enhancer,234125334.0,234147018.0,chr2_6668,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
326,SP2,ATG16L1,GENIE3 (Rank: 10617; Weight: 0.005) || TReNA Ensemble Solver: (pearsonCoeff: -0.104; rfScore: 0.087; betaRidge: -0.054; spearmanCoeff: -0.101; xgboost: 0.052),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6668,55054,6668 || 55054,chr2,234076155,234079245,enhancer,234066155.0,234089245.0,chr2_6668,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
327,SP2,ATG16L1,GENIE3 (Rank: 10617; Weight: 0.005) || TReNA Ensemble Solver: (pearsonCoeff: -0.104; rfScore: 0.087; betaRidge: -0.054; spearmanCoeff: -0.101; xgboost: 0.052),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6668,55054,6668 || 55054,chr2,234087391,234089047,enhancer,234077391.0,234099047.0,chr2_6668,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
328,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234155217,234160416,promoter,234153217.0,234162416.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
329,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234135334,234137018,enhancer,234125334.0,234147018.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
330,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234089642,234099405,enhancer,234079642.0,234109405.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
331,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234166949,234177277,enhancer,234156949.0,234187277.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
332,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234115130,234122001,enhancer,234105130.0,234132001.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
333,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234149324,234164173,enhancer,234139324.0,234174173.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
334,CTCF,ATG16L1,GENIE3 (Rank: 11614; Weight: 0.0041) || TReNA Ensemble Solver: (pearsonCoeff: 0.184; rfScore: 0.067; betaRidge: 0.036; spearmanCoeff: 0.188; xgboost: 0.026),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10664,55054,10664 || 55054,chr2,234086054,234086472,enhancer,234076054.0,234096472.0,chr2_10664,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
335,NR1H2,ATG16L1,GENIE3 (Rank: 3858; Weight: 0.0153) || TReNA Ensemble Solver: (pearsonCoeff: 0.373; rfScore: 0.132; betaRidge: 0.083; spearmanCoeff: 0.181; xgboost: 0.056),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7376,55054,7376 || 55054,chr2,234089642,234099405,enhancer,234079642.0,234109405.0,chr2_7376,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
336,NR1H2,ATG16L1,GENIE3 (Rank: 3858; Weight: 0.0153) || TReNA Ensemble Solver: (pearsonCoeff: 0.373; rfScore: 0.132; betaRidge: 0.083; spearmanCoeff: 0.181; xgboost: 0.056),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7376,55054,7376 || 55054,chr2,234166949,234177277,enhancer,234156949.0,234187277.0,chr2_7376,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
337,NR1H2,ATG16L1,GENIE3 (Rank: 3858; Weight: 0.0153) || TReNA Ensemble Solver: (pearsonCoeff: 0.373; rfScore: 0.132; betaRidge: 0.083; spearmanCoeff: 0.181; xgboost: 0.056),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7376,55054,7376 || 55054,chr2,234149324,234164173,enhancer,234139324.0,234174173.0,chr2_7376,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
338,NR1H2,ATG16L1,GENIE3 (Rank: 3858; Weight: 0.0153) || TReNA Ensemble Solver: (pearsonCoeff: 0.373; rfScore: 0.132; betaRidge: 0.083; spearmanCoeff: 0.181; xgboost: 0.056),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7376,55054,7376 || 55054,chr2,234076155,234079245,enhancer,234066155.0,234089245.0,chr2_7376,blue,55054,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, leukemiaRelatedDeath, neuronFractionPercents, RNAIntegrityNumber, sepsisRelatedDeaths, youngAge","controlStage (r = 0.456), leukemiaRelatedDeath (r = 0.398), neuronFractionPercents (r = 0.508), RNAIntegrityNumber (r = 0.662), sepsisRelatedDeaths (r = 0.397), youngAge (r = 0.503)",6.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
339,LEF1,BIN1,GENIE3 (Rank: 8568; Weight: 0.0069) || TReNA Ensemble Solver: (pearsonCoeff: -0.334; rfScore: 0.221; betaRidge: -0.033; spearmanCoeff: -0.378; xgboost: 0.021),Genie3 || TReNa,2,MiniFinalDemo_LTL1,51176,274,51176 || 274,chr2,127864704,127869903,promoter,127862704.0,127871903.0,chr2_51176,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
340,LEF1,BIN1,GENIE3 (Rank: 8568; Weight: 0.0069) || TReNA Ensemble Solver: (pearsonCoeff: -0.334; rfScore: 0.221; betaRidge: -0.033; spearmanCoeff: -0.378; xgboost: 0.021),Genie3 || TReNa,2,MiniFinalDemo_LTL1,51176,274,51176 || 274,chr2,127791273,127796425,enhancer,127781273.0,127806425.0,chr2_51176,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
341,LEF1,BIN1,GENIE3 (Rank: 8568; Weight: 0.0069) || TReNA Ensemble Solver: (pearsonCoeff: -0.334; rfScore: 0.221; betaRidge: -0.033; spearmanCoeff: -0.378; xgboost: 0.021),Genie3 || TReNa,2,MiniFinalDemo_LTL1,51176,274,51176 || 274,chr2,127782032,127784405,enhancer,127772032.0,127794405.0,chr2_51176,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
342,LEF1,BIN1,GENIE3 (Rank: 8568; Weight: 0.0069) || TReNA Ensemble Solver: (pearsonCoeff: -0.334; rfScore: 0.221; betaRidge: -0.033; spearmanCoeff: -0.378; xgboost: 0.021),Genie3 || TReNa,2,MiniFinalDemo_LTL1,51176,274,51176 || 274,chr2,127868652,127876435,enhancer,127858652.0,127886435.0,chr2_51176,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
343,MAFK,BIN1,GENIE3 (Rank: 5244; Weight: 0.0116) || TReNA Ensemble Solver: (pearsonCoeff: 0.656; rfScore: 0.509; betaRidge: 0.066; spearmanCoeff: 0.678; xgboost: 0.007),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7975,274,7975 || 274,chr2,127771317,127773670,enhancer,127761317.0,127783670.0,chr2_7975,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
344,MAFK,BIN1,GENIE3 (Rank: 5244; Weight: 0.0116) || TReNA Ensemble Solver: (pearsonCoeff: 0.656; rfScore: 0.509; betaRidge: 0.066; spearmanCoeff: 0.678; xgboost: 0.007),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7975,274,7975 || 274,chr2,127890141,127906021,enhancer,127880141.0,127916021.0,chr2_7975,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
345,MAFK,BIN1,GENIE3 (Rank: 5244; Weight: 0.0116) || TReNA Ensemble Solver: (pearsonCoeff: 0.656; rfScore: 0.509; betaRidge: 0.066; spearmanCoeff: 0.678; xgboost: 0.007),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7975,274,7975 || 274,chr2,127791273,127796425,enhancer,127781273.0,127806425.0,chr2_7975,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
346,MAFK,BIN1,GENIE3 (Rank: 5244; Weight: 0.0116) || TReNA Ensemble Solver: (pearsonCoeff: 0.656; rfScore: 0.509; betaRidge: 0.066; spearmanCoeff: 0.678; xgboost: 0.007),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7975,274,7975 || 274,chr2,127782032,127784405,enhancer,127772032.0,127794405.0,chr2_7975,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
347,MAFK,BIN1,GENIE3 (Rank: 5244; Weight: 0.0116) || TReNA Ensemble Solver: (pearsonCoeff: 0.656; rfScore: 0.509; betaRidge: 0.066; spearmanCoeff: 0.678; xgboost: 0.007),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7975,274,7975 || 274,chr2,127797289,127867800,enhancer,127787289.0,127877800.0,chr2_7975,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
348,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127864704,127869903,promoter,127862704.0,127871903.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
349,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127771317,127773670,enhancer,127761317.0,127783670.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
350,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127890141,127906021,enhancer,127880141.0,127916021.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
351,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127791273,127796425,enhancer,127781273.0,127806425.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
352,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127782032,127784405,enhancer,127772032.0,127794405.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
353,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127797289,127867800,enhancer,127787289.0,127877800.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
354,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127868652,127876435,enhancer,127858652.0,127886435.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
355,RXRG,BIN1,GENIE3 (Rank: 9763; Weight: 0.0057) || TReNA Ensemble Solver: (pearsonCoeff: -0.583; rfScore: 0.255; betaRidge: -0.059; spearmanCoeff: -0.547; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6258,274,6258 || 274,chr2,127878074,127889013,enhancer,127868074.0,127899013.0,chr2_6258,blue,274,MiniFinalDemo_LTL1,AlzheimersDisease,"neuronFractionPercents, percentGeneCountsForChIPSeq_H3K9ac, PercentUniqueAlignedTags, sepsisRelatedDeaths, youngAge","neuronFractionPercents (r = 0.435), percentGeneCountsForChIPSeq_H3K9ac (r = 0.389), PercentUniqueAlignedTags (r = 0.401), sepsisRelatedDeaths (r = 0.43), youngAge (r = 0.364)",5.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
